date,News,source
2024-11-09,"고려아연 '우군' 분류됐던 한투증권, 보유 지분 전량 매각",뉴스핌
2024-11-09,"한투증권, 고려아연 보유 지분 전량 매각",헤럴드경제
2024-11-09,"우군' 분류됐던 한투증권, 고려아연 지분 전량 매각",연합뉴스
2024-11-08,유증 철회' 고심하는 고려아연…내주 재논의,딜사이트
2024-11-08,"고려아연, 공시불이행으로 불성실공시법인 지정예고",인포스탁
2024-11-08,고려아연(주) 불성실공시법인지정예고,거래소공시
2024-11-08,고려아연(주) (정정)자기주식취득 신탁계약 해지 결정,거래소공시
2024-11-08,고려아연(주) 풍문 또는 보도에 대한 해명(미확정),거래소공시
2024-11-08,"[마감시황] ""트럼프, IRA폐지는 극단적 시나리오""…2차전지주는 반등",뉴스핌
2024-11-08,증시요약(1) - 코스피 마감시황,인포스탁
2024-11-08,"고려아연, 1,500억원 규모 자사주 취득 신탁계약 해지 결정",인포스탁
2024-11-08,고려아연(주) 자기주식취득 신탁계약 해지 결정,거래소공시
2024-11-08,"고려아연 이사회, 유상증자 철회 여부 '숙의'...다음주 최종 결론",파이낸셜뉴스
2024-11-08,"[단독] 한투증권, 고려아연 지분 전량 매각…'최윤범 우군' 이탈 본격화",한국경제
2024-11-08,"주주 마음 잡겠다 고려아연, 여의도 찾아 유상증자 의견 청취",뉴스핌
2024-11-08,"고려아연, 연내 임시주총 개최 전망에 주가 8% '뚝'(종합)",연합뉴스
2024-11-08,"[단독]한투증권, 고려아연 지분 전량 매각… '최윤범 우군' 이탈 본격화",한국경제
2024-11-08,"고려아연, 이사회 열고 '유상증자 제동' 대책 논의…사외이사 의견 경청",뉴스핌
2024-11-08,"[특징주] 고려아연, '연말 임시주총' 가능성에 5%대 급락",뉴스핌
2024-11-08,"외국계 순매수,도 상위종목(코스피) 금액기준",인포스탁
2024-11-08,코스피 상승률 상위 20종목(직전 30분 기준),인포스탁
2024-11-08,외국계 순매도 금액 상위 20선 - 코스피,조선비즈
2024-11-08,"고려아연 임시주총, 올해 안에 열릴 수도…법원, 27일 심문기일",한국경제
2024-11-08,"[특징주] 고려아연 ""늦어도 1월에 임시주총"" 소식에 11% 급락",서울경제
2024-11-08,"[특징주] 고려아연, 이달 27일 영풍·MBK 임시 주총 가능성에 9%대 급락",이투데이
2024-11-08,코스피 상승률 상위 20종목(직전 30분 기준),인포스탁
2024-11-08,[연합뉴스 이 시각 헤드라인] - 14:30,연합뉴스
2024-11-08,"코스피, 장중 하락전환…고려아연 12%↓",이데일리
2024-11-08,[특징주] 고려아연 임시주총 가능성 커지자 주가 14% '뚝',연합뉴스
2024-11-08,오후장 기술적 분석 특징주 B(코스피),인포스탁
2024-11-08,코스피 하락률 상위 20종목(직전 30분 기준),인포스탁
2024-11-08,"오후 2:00 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 의료정밀업(1.67%↓)",서울경제
2024-11-08,주식만 있다면 누구나 DSR 무관 투자금을 4배까지! 미수신용 대환도 가능!,이데일리
2024-11-08,"고려아연 임시주총 이르면 연말께 열릴듯…법원, 27일 심문기일(종합)",연합뉴스
2024-11-08,고려아연(주) 주식선물 2단계 가격제한폭 확대요건 도달(하락),파생상품공시
2024-11-08,코스피 하락률 상위 20종목(직전 30분 기준),인포스탁
2024-11-08,주식만 있다면 누구나 DSR 무관 투자금을 4배까지! 미수신용 대환도 가능!,한국경제
2024-11-08,"고려아연, -9.07% VI 발동",조선비즈
2024-11-08,코스피 하락률 상위 20종목(직전 30분 기준),인포스탁
2024-11-08,"고려아연 임시주총 이르면 연말께 열릴듯…법원, 27일 심문기일",연합뉴스
2024-11-08,소득증빙 절차 없이! 기존대출 무관하게! 주식자금 손쉽게 이용해볼까,한국경제
2024-11-08,2.5조 유상증자 제동' 고려아연이 여의도로 간 까닭…'적극 소통' 후 최윤범의 선택은?,인포스탁
2024-11-08,DSR 한도 적용이 스탁론에도? 쓸 사람들은 다 쓰고 있다는데,이데일리
2024-11-08,"고려아연, 여의도 찾아 일반공모 의견 청취",컨슈머타임스
2024-11-08,"고려아연, '기습 유상증자' 논란 속 전격 여의도行…재검토하나",아시아경제
2024-11-08,유상증자 민심 확인하러 요즘 자주 여의도 찾는다는 고려아연... 철회할까,조선비즈
2024-11-08,"남선알미늄, 두웰이엔지와 이차전지용 모듈 개발 업무협약 체결",인포스탁
2024-11-08,기업들 내년 주총 어떡하나… ‘행동주의’ 옷 갈아입는 사모펀드,조선비즈
2024-11-07,■■■[무료받기]■■■[폭등주]■■■[무료받기]■■■,인포스탁
2024-11-07,"2.5조 유증 정정요구' 고려아연, 여의도로…""의견청취"" [돈앤톡]",한국경제
2024-11-07,고려아연(주) (정정)소송 등의 제기ㆍ신청(경영권 분쟁 소송),거래소공시
2024-11-07,증시요약(1) - 코스피 마감시황,인포스탁
2024-11-07,온산제련소서 계열사 근로자 숨져,이투데이
2024-11-07,"한화가 가진 고려아연 지분은 2조 됐는데… 고려아연, ‘알짜’ 한화 지분 손해보고",조선비즈
2024-11-07,[마켓인]“사실상 철회 압박”…2.5조 유증 갈림길 선 고려아연,이데일리
2024-11-07,석포제련소 '또 조업정지'…영풍 '무책임 경영' 도마위,컨슈머타임스
2024-11-07,"영풍 ""아연잔재물 고려아연에 넘길 계획 없다…오히려 비현실적""",뉴스핌
2024-11-07,울산 온산제련소서 중대재해 사망사고 발생,뉴스핌
2024-11-07,코스피 상승률 상위 20종목(직전 30분 기준),인포스탁
2024-11-07,기존 스탁론은 잊자! '진짜' DSR 무관 상품 전격 출시! 누구나 400% 레버리지 가능,이데일리
2024-11-07,"폐기물 쌓아놓은 영풍 석포제련소, 고려아연 소재 울산에 '떠넘기기' 우려",인포스탁
2024-11-07,더욱 커진 부자네스탁론! 고객들이 받는 혜택은 50% 할인 이벤트!!,한국경제
2024-11-07,[특징주]고려아연 장중 하락세로 전환,아시아경제
2024-11-07,"소득, 직업, 기존대출 ‘진짜’ 안보는 DSR 무관 ALL-NEW 스탁론!!",한국경제
2024-11-07,[격랑의 고려아연] 2조 5000억원 유상증자 결국 철회하나,인포스탁
2024-11-07,번거로운 비자 발급 절차 없이 중국 여행 가능? 항공여행주에 쏠린 눈,서울경제
2024-11-07,영풍이 쌓아둔 ‘제련 폐기물 처리’ 도마 위에…고려아연 “경영권 넘어가면 온산제련소에 떠넘길 우려”,헤럴드경제
2024-11-07,DSR 적용 이후 어려워진 투자금 마련...업계 1위가 해답을 찾다!,한국경제
2024-11-07,소득 무관 투자자라면 누구나 자유롭게 주식자금을? 기회를 더 크게 살리려면,이데일리
2024-11-07,“고려아연 유상증자 신고서 다시 써와라” 금감원의 초스피드 정정 요구 속뜻,조선비즈
2024-11-07,시간은 MBK편? 금감원 고려아연 유증 제동 틈타 임시주총 준비 ‘총력’ [투자360],헤럴드경제
2024-11-07,"[[ 11월 07일 ]] ""급등"" 예정인 종목 5개, 신청시 문자 즉시 발송!!",인포스탁
2024-11-07,"고려아연 논리적 설명해야…금감원, 유상증자 사실상 제지",아시아경제
2024-11-07,DSR 무관 누구나 4배 투자금 활용 가능! 신용미수 대환도 OK!,서울경제
2024-11-07,영풍 '폐수 유출' 석포제련소 조업 60일 정지...폐기물 어디로,뉴스핌
2024-11-07,■■■[무료받기]■■■[폭등주]■■■[무료받기]■■■,인포스탁
2024-11-07,■■■[무료받기]■■■[폭등주]■■■[무료받기]■■■,인포스탁
2024-11-07,개장전★주요이슈 점검,인포스탁
2024-11-07,"[[ 11월 07일 ]] ""급등"" 예정인 종목 5개, 신청시 문자 즉시 발송!!",인포스탁
2024-11-07,"김병주 MBK 회장, 지배구조 개선 외쳤지만 시장 반응 '냉담'",인포스탁
2024-11-07,"김병주 MBK 회장, 지배구조 개선 외쳤지만 시장 반응 '냉담'",인포스탁
2024-11-07,"[IB토마토]고려아연 유상증자 파장…증권사들, 위법 vs 무능 딜레마",뉴스토마토
2024-11-07,"영풍 석포제련소 조업중지에...중소 철강사 ""아연 공급망 타격 우려""",파이낸셜뉴스
2024-11-06,"[[ 11월 07일 ]] ""급등"" 예정인 종목 5개, 신청시 문자 즉시 발송!!",인포스탁
2024-11-06,[마켓인]“메리츠가 메리츠했다”…고려아연 분쟁서 재평가받는 이 증권사,이데일리
2024-11-06,■■■[무료받기]■■■[폭등주]■■■[무료받기]■■■,인포스탁
2024-11-06,"유증 경위 미흡… 금감원, 고려아연에 정정신고 요구",파이낸셜뉴스
2024-11-06,[오늘의 주요공시] 카카오뱅크ㆍ고려아연ㆍ대한항공 등,이투데이
2024-11-06,"고려아연, 자금확보 속도전···㈜한화 지분 전량 처분한다",서울경제
2024-11-06,"유상증자 차질 고려아연, 우호지분 결집에 유동성 확보",뉴스핌
2024-11-06,증시요약(1) - 코스피 마감시황,인포스탁
2024-11-06,기업공시[11월 6일],서울경제
2024-11-06,"고려아연, ㈜한화 지분 매각·자회사 대여금 상환… ""재무건전성 강화""",인포스탁
2024-11-06,트럼프 당선 유력에 방산주 등 수혜주 급등,매일경제
2024-11-06,"㈜한화 지분 매각한 고려아연…한화, '김동관 중심' 승계 가속",머니투데이
2024-11-06,"고려아연, 한화 지분 매각 등으로 5400억 확보…양 사 관계도 재확인(종합)",아시아경제
2024-11-06,"고려아연, 한화에너지에 한화 지분 7.25% 전량 매각",한국경제
2024-11-06,"고려아연, ㈜한화 지분 매각 및 맥킨타이어 대여금 조기 상환",뉴스핌
2024-11-06,"고려아연, 한화에너지에 ㈜한화 지분 7.25% 매각…1520억원 규모",머니투데이
2024-11-06,"코스피 '트럼프 우세'에 2,560대 후퇴…코스닥도 하락(종합)",연합뉴스
2024-11-06,"한화에너지, 고려아연 보유 ㈜한화 지분 인수",헤럴드경제
2024-11-06,"고려아연, 한화 지분 매각해 자금 확보",인포스탁
2024-11-06,"고려아연, ㈜한화 지분 한화에너지에 매각",딜사이트
2024-11-06,현금 유동성 확보한 고려아연…㈜한화 지분 매각·맥킨타이어 대여금 조기 상환,인포스탁
2024-11-06,"한화에너지, 고려아연이 보유한 ㈜한화 지분 전량 인수(상보)",아시아경제
2024-11-06,"고려아연, ㈜한화 지분 매각·호주 자회사 대여금 조기 상환 통해 5420억 확보…“재무건전성 강화”",헤럴드경제
2024-11-06,한화에너지 '고려아연 보유' 한화 지분 인수,인포스탁
2024-11-06,"한화에너지, 고려아연 보유 ㈜한화 지분 7.25% 인수",뉴스핌
2024-11-06,"한화에너지, 고려아연 보유 ㈜한화 지분 인수…“대주주로서 책임 강화”",이투데이
2024-11-06,고려아연 '2.5조 유상증자' 제동...당국·법원에 넘어간 경영권 분쟁,뉴스핌
2024-11-06,"고려아연, 한화 지분 매각·맥킨타이어 대여금 조기 상환...""재무건전성 강화""",파이낸셜뉴스
2024-11-06,"한화에너지, 고려아연 보유 ㈜한화 지분 7.25% 인수",인포스탁
2024-11-06,"한화에너지, 고려아연 보유 (주)한화 지분 인수…주주가치 제고",인포스탁
2024-11-06,"[속보]고려아연, ㈜한화 주식 전량 매각…""자금 확보""",아시아경제
2024-11-06,"금감원, 고려아연 2.5조 유상증자 제동...최윤범 회장 다음 선택은?",파이낸셜뉴스
2024-11-06,노란우산 위탁운용사에 IMM 등 7곳[fn마켓워치],파이낸셜뉴스
2024-11-06,오후장 특징주★(코스피),인포스탁
2024-11-06,"[종합] 금감원, 고려아연 유상증자 제동…'정정신고' 요구",이투데이
2024-11-06,美 대선 트럼프 ‘우위’에 코스피 약세전환…2550선 ‘뚝’,이데일리
2024-11-06,"[특징주] 고려아연, 유상증자 정정신고 요구 소식에 4% 급락",이투데이
2024-11-06,"외국인, 기관 쌍끌이 순매수 종목 알아보기(코스닥)",한국경제
2024-11-06,"부자네 반값할인 프로모션 ""15주년 창립기념""",한국경제
2024-11-06,금감원 “고려아연 유증 정정 요구…충분한 정보 제공되도록 보완”,인포스탁
2024-11-06,"금감원, ‘2조5천억 규모’ 고려아연 유상증자 제동 [종합]",파이낸셜뉴스
2024-11-06,인기검색 20종목,인포스탁
2024-11-06,다른 대출 있어도 주식자금을 최대 4배까지? 증권사 신용미수 대환도 가능!,이데일리
2024-11-06,"기존대출, 소득 무관 4배 주식자금 활용 가능! 증권사 신용미수 대환까지",한국경제
2024-11-06,▶나만 빼고 다 본다고? 주린이 필수템. 인포스탁 모바일 주식신문,인포스탁
2024-11-06,"대법원 '석포제련소 2개월 조업정지' 확정에…환경단체들 ""즉각 영구 폐쇄해야"" 촉구",인포스탁
2024-11-06,드디어 금리 인하! 국내증시 회복 기대 시기에 가장 수익률이 좋은 AI 알고리즘은?,한국경제
2024-11-06,"고려아연, 유상증자 제동… 금감원 '정정신고' 요구(종합)",인포스탁
2024-11-06,"[특징주] 고려아연, 증권신고서 정정 요구에 주가 3%대 하락",뉴스핌
2024-11-06,"금감원, 고려아연 유상증자 정정신고 요구",딜사이트
2024-11-06,"금감원, 2.5조 유상증자 '정정신고' 요구에···고려아연 “면밀히 검토 후 우려 해소” [시그널]",서울경제
2024-11-06,"금감원, 고려아연 유상증자 '제동'… ""정정신고서 제출하라""",인포스탁
2024-11-06,"역외 탈세 의혹' MBK, '환경 파괴' 영풍과 지배구조 개선?…공허한 메아리인 이유",인포스탁
2024-11-06,전장 부품株 쓸어담은 국민연금...2차전지와 금융주에도 손길을,서울경제
2024-11-06,"금감원, 고려아연 유증 효력 정지…3개월 내 미정정시 철회",인포스탁
2024-11-06,"금감원, 고려아연 유상증자 제동…""정정신고서 제출하라""",머니투데이
2024-11-06,"금감원, 고려아연 유상증자 효력정지…정정신고서 제출 요구 [투자360]",헤럴드경제
2024-11-06,"경위·결정 과정 등 미흡…금감원, 고려아연에 유증 정정신고 요구",한국경제
2024-11-06,"금감원, 고려아연에 유상증자 '정정신고' 요구…효력정지 [상보]",파이낸셜뉴스
2024-11-06,"금감원, 고려아연 유상증자 정정신고서 요구…'4가지 보완'",뉴스핌
2024-11-06,고려아연 '2.5조 유상증자' 제동...금감원 정정 신고 요구받아,뉴스핌
2024-11-06,"[특징주]고려아연, ‘유상증자 정정신고’에 약세 전환… 6%대↓",이데일리
2024-11-06,"고려아연, 유상증자 정정신고 요구받아… ""효력 정지""(상보)",인포스탁
2024-11-06,고려아연 유상증자 제동 건 금감원 “기재 미흡해 보완 요구”,서울경제
2024-11-06,코스피 하락률 상위 20종목(직전 30분 기준),인포스탁
